Date,Daily maximum UTCI,Daily minimum UTCI,Daily maximum T2M,Daily minimum T2M
2001-01-28,31.1064,18.3065,27.2083,22.0944
2001-01-29,31.1740,16.6782,26.8819,21.8707
2001-01-30,34.0798,18.0177,27.0353,22.0668
2001-01-31,34.3514,18.1972,28.0421,22.1204
2001-02-01,36.2280,20.1192,28.5369,22.7614
2001-02-02,37.2995,21.1838,28.5925,23.0348
2001-02-03,38.2281,21.7270,29.4210,23.5013
2001-02-04,36.6625,19.9171,28.4947,23.1913
2001-02-05,37.1682,17.9734,28.3249,21.9174
2001-02-06,36.1720,17.6356,28.8195,21.4847
2001-02-07,35.9631,17.7279,29.4386,20.8826
2001-02-08,36.5502,17.8625,28.9662,21.6228
2001-02-09,36.5077,15.9137,29.7747,21.6339
2001-02-10,37.4761,16.1298,29.7106,20.8379
2001-02-11,37.6881,16.8893,30.0674,21.9223
2001-02-12,36.1060,18.1991,28.8409,22.0509
2001-02-13,34.9688,17.3929,28.2359,22.7032
2001-02-14,34.1406,18.9816,28.3204,23.0961
2001-02-15,35.0745,18.6889,28.4528,22.5442
2001-02-16,36.7600,18.4577,29.2020,22.6034
2001-02-17,37.1938,19.3235,29.8866,23.3168
2001-02-18,36.5300,24.0354,29.4137,24.8748
2001-02-19,37.9869,22.8310,30.0717,24.7671
2001-02-20,38.2912,23.1770,30.2824,24.4412
2001-02-21,38.2494,21.6324,31.1907,24.3501
2001-02-22,38.2312,22.4337,31.7829,24.4533
2001-02-23,38.1029,20.8928,30.5310,23.5231
2001-02-24,38.6435,20.6329,30.9854,23.6845
2001-02-25,38.3202,20.0948,32.0995,23.8910
2001-02-26,38.5868,20.9795,31.5298,24.8919
2001-02-27,37.4653,22.7870,31.0208,24.9773
2001-02-28,35.4715,21.4474,29.6889,24.6741
2001-03-01,35.0982,20.3138,29.2763,24.6208
2001-03-02,35.6237,18.9574,29.1634,24.0858
2001-03-03,35.4030,21.7778,29.5246,24.2298
2001-03-04,36.8031,21.0991,29.8831,24.1418
2001-03-05,37.8907,21.4339,30.4636,24.3455
2001-03-06,36.9406,22.7991,30.0315,24.5425
2001-03-07,38.1545,22.2880,30.3914,24.9518
2001-03-08,36.8523,23.2853,30.3528,25.0111
2001-03-09,36.0602,21.7832,30.2846,24.8970
2001-03-10,38.2000,22.2848,30.4816,24.7517
2001-03-11,38.7716,24.3608,31.1065,25.5058
2001-03-12,38.8567,23.1153,31.3448,25.2592
2001-03-13,38.5223,22.8475,31.3692,24.8206
2001-03-14,38.2548,22.6545,31.8202,24.8720
2001-03-15,37.2004,21.2695,30.7932,24.2945
2001-03-16,38.1230,20.9874,30.5926,24.1042
2001-03-17,38.2201,21.9150,31.3915,24.1742
2001-03-18,37.0882,21.7160,30.5666,24.3718
2001-03-19,37.9956,22.5359,30.8340,24.7351
2001-03-20,39.3190,22.7742,31.1771,24.9545
2001-03-21,40.3657,24.1469,33.1247,25.7231
2001-03-22,40.2880,26.1977,32.6827,26.6520
2001-03-23,40.5761,26.2913,32.2637,26.6592
2001-03-24,39.9192,27.1993,31.9206,26.8148
2001-03-25,41.2775,26.6531,32.7566,27.4606
2001-03-26,43.9309,26.5537,33.3758,28.0496
